1546683058.78,65.0
1546683368.44,65.0
1546683681.48,65.0
1546683986.12,65.0
1546684295.98,65.0
1546684605.85,65.0
1546684913.25,65.0
1546685218.3,65.0
1546685525.4,65.0
1546685830.24,66.0
1546686135.39,65.0
1546686448.03,66.0
1546686755.44,64.0
1546687059.86,65.0
1546687367.98,64.0
1546687672.93,65.0
1546687977.48,64.0
1546688287.23,65.0
1546688592.17,65.0
1546688900.09,65.0
1546689206.99,65.0
1546689514.59,64.0
1546689822.73,65.0
1546690133.21,65.0
1546690441.21,64.0
1546690748.72,63.0
1546691055.72,63.0
1546691366.29,64.0
1546691673.28,63.0
1546691983.16,63.0
1546692288.1,63.0
1546692601.14,63.0
1546692908.76,62.0
1546693229.25,63.0
1546693539.83,63.0
1546693844.37,63.0
1546694158.95,63.0
1546694468.8,63.0
1546694776.27,62.0
1546695090.78,62.0
1546695401.06,62.0
1546695705.91,62.0
1546696012.9,62.0
1546696318.25,63.0
1546696623.19,62.0
1546696945.35,62.0
1546697253.06,61.0
1546697557.72,62.0
1546697865.31,62.0
1546698171.19,62.0
1546698478.55,61.0
1546698783.74,62.0
1546699089.3,62.0
1546699404.19,62.0
1546699711.17,61.0
1546700018.79,60.0
1546700324.65,60.0
1546700632.47,59.0
1546700942.55,58.0
1546701255.3,59.0
1546701563.29,57.0
1546701870.47,56.0
1546702180.03,55.0
1546702487.54,55.0
1546702792.28,55.0
1546703096.92,53.0
1546703404.53,55.0
1546703712.44,56.0
1546704017.49,56.0
1546704339.85,57.0
1546704644.5,57.0
1546704951.99,56.0
1546705257.04,58.0
1546705561.38,57.0
1546705866.53,58.0
1546706171.29,58.0
1546706479.92,59.0
1546706790.48,59.0
1546707098.11,59.0
1546707420.96,59.0
1546707726.31,59.0
1546708030.85,58.0
1546708335.39,59.0
1546708641.37,58.0
1546708946.96,58.0
1546709259.86,59.0
1546709566.96,59.0
1546709874.28,59.0
1546710181.76,58.0
1546710494.29,60.0
1546710803.84,59.0
1546711111.46,60.0
1546711421.42,60.0
1546711727.5,60.0
1546712037.66,59.0
1546712342.61,59.0
1546712649.92,59.0
1546712958.24,60.0
1546713265.65,60.0
1546713573.36,60.0
1546713879.12,61.0
1546714186.94,61.0
1546714500.69,61.0
1546714808.5,61.0
1546715119.18,61.0
1546715424.03,61.0
1546715732.15,60.0
1546716039.86,61.0
1546716349.83,61.0
1546716654.67,61.0
1546716964.53,61.0
1546717274.71,61.0
1546717582.0,61.0
1546717889.41,61.0
1546718196.71,60.0
1546718503.81,60.0
1546718814.7,60.0
1546719122.0,59.0
1546719429.6,60.0
1546719739.16,60.0
1546720046.97,60.0
1546720354.89,58.0
1546720678.17,57.0
1546720984.96,57.0
1546721290.84,57.0
1546721598.34,41.0
1546721918.66,57.0
1546722224.41,57.0
1546722529.57,57.0
1546722846.81,57.0
1546723161.78,57.0
1546723468.67,56.0
1546723778.43,56.0
1546724086.65,56.0
1546724406.65,56.0
1546724713.86,56.0
1546725022.08,56.0
1546725329.38,56.0
1546725636.27,56.0
1546725946.04,56.0
1546726251.49,56.0
1546726558.79,56.0
1546726871.63,56.0
1546727178.72,56.0
1546727488.8,56.0
1546727796.2,56.0
1546728106.37,56.0
1546728416.13,57.0
1546728723.84,56.0
1546729028.48,56.0
1546729338.34,56.0
1546729648.2,56.0
1546729960.52,56.0
1546730277.96,56.0
1546730590.6,57.0
1546730898.3,56.0
1546731203.15,57.0
1546731510.24,57.0
1546731819.91,58.0
1546732124.64,58.0
1546732436.56,58.0
1546732740.99,58.0
1546733048.39,57.0
1546733359.39,58.0
1546733666.48,58.0
1546733971.13,58.0
1546734278.94,58.0
1546734586.03,57.0
1546734893.75,58.0
1546735198.69,58.0
1546735505.69,57.0
1546735823.03,58.0
1546736132.59,58.0
1546736440.09,58.0
1546736750.16,58.0
1546737062.17,58.0
1546737373.06,58.0
1546737680.46,57.0
1546737988.07,58.0
1546738292.3,58.0
1546738602.37,58.0
1546738907.43,58.0
1546739218.0,58.0
1546739528.08,58.0
1546739846.43,58.0
1546740156.8,58.0
1546740464.22,58.0
1546740769.98,58.0
1546741090.9,58.0
1546741398.3,58.0
1546741703.66,59.0
1546742011.49,58.0
1546742321.43,59.0
1546742627.81,59.0
1546742932.87,58.0
1546743240.89,58.0
1546743545.93,59.0
1546743852.72,58.0
1546744162.38,58.0
1546744469.81,58.0
1546744777.19,58.0
1546745084.41,58.0
1546745388.93,58.0
1546745701.46,58.0
1546746008.86,58.0
1546746318.73,58.0
1546746631.27,58.0
1546746935.89,58.0
1546747240.42,58.0
1546747547.52,58.0
1546747854.42,58.0
1546748187.52,58.0
1546748492.44,58.0
1546748800.8,58.0
1546749113.33,58.0
1546749418.27,58.0
1546749729.26,58.0
1546750036.46,58.0
1546750341.41,58.0
1546750647.49,57.0
1546750957.65,57.0
1546751262.29,58.0
1546751569.28,57.0
1546751876.48,57.0
1546752184.09,57.0
1546752495.08,57.0
1546752803.0,57.0
1546753112.86,57.0
1546753417.61,58.0
1546753731.97,57.0
1546754051.77,57.0
1546754358.66,57.0
1546754663.3,57.0
1546754967.94,57.0
1546755277.6,56.0
1546755589.72,56.0
1546755894.36,56.0
1546756198.99,55.0
1546756506.29,54.0
1546756813.19,54.0
1546757127.76,54.0
1546757434.66,54.0
1546757741.76,53.0
1546758049.36,53.0
1546758353.9,54.0
1546758663.56,56.0
1546758976.59,56.0
1546759283.79,56.0
1546759588.64,57.0
1546759893.18,57.0
1546760203.24,58.0
1546760510.85,58.0
1546760818.05,56.0
1546761125.05,57.0
1546761435.63,58.0
1546761742.88,57.0
1546762052.89,58.0
1546762362.56,58.0
1546762670.47,58.0
1546762975.21,58.0
1546763280.36,57.0
1546763587.46,57.0
1546763894.77,57.0
1546764207.18,58.0
1546764512.23,58.0
1546764834.38,57.0
1546765141.17,57.0
1546765446.02,58.0
1546765756.08,58.0
1546766061.96,58.0
1546766371.71,58.0
1546766677.08,58.0
1546766982.12,58.0
1546767287.18,58.0
1546767603.28,59.0
1546767908.02,58.0
1546768223.21,59.0
1546768528.97,59.0
1546768837.2,59.0
1546769147.22,59.0
1546769452.11,59.0
1546769757.16,59.0
1546770067.33,59.0
1546770377.8,59.0
1546770682.34,59.0
1546770989.44,59.0
1546771294.08,59.0
1546771601.59,59.0
1546771906.54,60.0
1546772214.98,59.0
1546772522.78,58.0
1546772833.15,58.0
1546773143.33,58.0
1546773450.72,57.0
1546773755.47,58.0
1546774065.96,58.0
1546774371.3,58.0
1546774675.84,58.0
1546774982.93,58.0
1546775290.75,58.0
1546775596.82,58.0
1546775902.49,57.0
1546776215.45,58.0
1546776523.14,59.0
1546776831.25,59.0
1546777138.87,60.0
1546777443.99,60.0
1546777749.48,60.0
1546778058.22,62.0
1546778362.85,62.0
1546778669.95,61.0
1546778977.15,61.0
1546779284.65,61.0
1546779589.5,61.0
1546779897.52,60.0
1546780204.62,60.0
1546780509.77,61.0
1546780814.62,60.0
1546781124.68,61.0
1546781429.22,61.0
1546781737.64,61.0
1546782047.71,62.0
1546782352.56,62.0
1546782660.17,62.0
1546782964.7,62.0
1546783272.63,62.0
1546783577.48,62.0
1546783884.87,62.0
1546784189.62,62.0
1546784495.28,62.0
1546784800.22,62.0
1546785104.76,62.0
1546785411.04,62.0
1546785718.34,62.0
1546786026.05,62.0
1546786333.57,63.0
1546786637.9,63.0
1546786945.3,63.0
1546787251.17,64.0
1546787563.69,63.0
1546787870.79,63.0
1546788178.0,63.0
1546788485.19,63.0
1546788792.61,63.0
1546789101.14,63.0
1546789405.56,64.0
1546789712.76,64.0
1546790020.78,63.0
1546790325.73,64.0
1546790633.75,63.0
1546790946.34,63.0
1546791251.32,63.0
1546791559.45,63.0
1546791872.27,63.0
1546792179.37,62.0
1546792484.01,62.0
1546792791.42,61.0
1546793098.52,61.0
1546793406.45,61.0
1546793717.22,62.0
1546794029.64,62.0
1546794336.84,62.0
1546794641.7,62.0
1546794948.99,62.0
1546795130.75,62.0
1546795436.51,62.0
1546795752.93,62.0
1546796057.57,62.0
1546796367.33,61.0
1546796677.4,61.0
1546796984.7,60.0
1546797292.0,60.0
1546797609.64,60.0
1546797917.97,59.0
1546798225.07,59.0
1546798533.5,59.0
1546798837.83,59.0
1546799157.73,61.0
1546799485.61,59.0
1546799791.18,60.0
1546800098.26,59.0
1546800173.23,60.0
1546800478.27,60.0
1546800783.01,59.0
1546801087.65,59.0
1546801405.82,59.0
1546801715.88,59.0
1546802021.54,59.0
1546802329.67,60.0
1546802634.1,60.0
1546802941.71,60.0
1546803246.87,61.0
1546803552.52,60.0
1546803867.57,61.0
1546804081.01,61.0
1546804388.51,61.0
1546804696.23,61.0
1546805006.61,61.0
1546805311.75,61.0
1546805629.75,62.0
1546805939.68,61.0
1546806247.38,61.0
1546806561.65,62.0
1546806871.51,63.0
1546807176.05,63.0
1546807483.45,62.0
1546807791.27,63.0
1546808106.05,64.0
1546808410.89,64.0
1546808722.08,63.0
1546809037.08,63.0
1546809345.29,62.0
1546809652.89,62.0
1546809961.74,62.0
1546810276.63,62.0
1546810591.61,62.0
1546810909.24,62.0
1546811217.05,61.0
1546811524.67,61.0
1546811830.02,62.0
1546812137.63,61.0
1546812443.29,62.0
1546812748.97,61.0
1546813056.56,61.0
1546813368.88,62.0
1546813676.39,61.0
1546813983.7,61.0
1546814293.86,62.0
1546814601.47,60.0
1546814906.42,61.0
1546815213.72,60.0
1546815526.25,60.0
1546815833.55,59.0
1546816139.01,60.0
1546816443.65,59.0
1546816748.09,59.0
1546817052.93,59.0
1546817362.69,59.0
1546817667.13,59.0
1546817979.75,59.0
1546818284.39,59.0
1546818589.03,59.0
1546818900.74,60.0
1546819211.42,59.0
1546819519.24,59.0
1546819828.9,59.0
1546820133.64,59.0
1546820438.28,59.0
1546820743.02,58.0
1546821059.13,59.0
1546821364.08,59.0
1546821673.94,59.0
1546821981.85,58.0
1546822295.61,59.0
1546822603.22,58.0
1546822911.24,58.0
1546823216.19,59.0
1546823525.74,59.0
1546823833.55,58.0
1546824139.32,59.0
1546824443.76,58.0
1546824748.7,58.0
1546825055.9,58.0
1546825364.97,58.0
1546825674.71,59.0
1546825979.66,59.0
1546826289.62,59.0
1546826594.26,59.0
1546826902.91,58.0
1546827207.63,59.0
1546827515.04,58.0
1546827825.01,59.0
1546828132.1,58.0
1546828437.15,59.0
1546828743.95,58.0
1546829054.21,59.0
1546829362.13,58.0
1546829671.79,59.0
1546829976.55,59.0
1546830286.6,59.0
1546830591.55,59.0
1546830899.16,58.0
1546831203.9,59.0
1546831513.56,58.0
1546831818.3,59.0
1546832123.45,58.0
1546832428.71,58.0
1546832733.76,58.0
1546833038.4,58.0
1546833343.03,58.0
1546833652.8,58.0
1546833966.55,58.0
1546834278.87,58.0
1546834583.41,59.0
1546834902.89,58.0
1546835207.64,58.0
1546835513.0,58.0
1546835830.33,58.0
1546836139.99,58.0
1546836447.19,57.0
1546836757.36,58.0
1546837067.22,58.0
1546837372.07,58.0
1546837676.5,57.0
1546837989.14,58.0
1546838297.67,56.0
1546838607.32,57.0
1546838914.43,56.0
1546839224.08,58.0
1546839539.06,58.0
1546839843.8,58.0
1546840162.57,58.0
1546840469.77,56.0
1546840776.66,56.0
1546841086.22,58.0
1546841398.55,58.0
1546841703.79,58.0
1546842008.43,58.0
1546842313.07,57.0
1546842619.25,57.0
1546842924.2,57.0
1546843233.86,57.0
1546843542.08,56.0
1546843853.17,56.0
1546844157.71,56.0
1546844467.16,56.0
1546844773.13,56.0
1546845082.79,55.0
1546845400.07,55.0
1546845705.38,55.0
1546846017.7,56.0
1546846324.8,55.0
1546846637.02,58.0
1546846945.25,58.0
1546847252.64,57.0
1546847559.64,57.0
1546847874.52,56.0
1546848179.42,56.0
1546848487.21,55.0
1546848795.1,55.0
1546849100.05,55.0
1546849409.39,56.0
1546849719.47,56.0
1546850026.56,56.0
1546850332.43,56.0
1546850636.97,56.0
1546850944.37,55.0
1546851251.57,55.0
1546851564.5,55.0
1546851868.94,55.0
1546852184.03,55.0
1546852488.46,55.0
1546852801.8,55.0
1546853114.02,56.0
1546853419.18,56.0
1546853723.81,56.0
1546854036.13,57.0
1546854348.56,57.0
1546854654.12,57.0
1546854961.32,56.0
1546855269.86,56.0
1546855574.28,56.0
1546855882.0,57.0
1546856186.64,58.0
1546856497.42,57.0
1546856814.76,57.0
1546857123.19,57.0
1546857435.51,58.0
1546857750.29,57.0
1546858065.98,57.0
1546858370.52,57.0
1546858675.88,56.0
1546858996.7,56.0
1546859304.72,56.0
1546859619.8,56.0
1546859934.48,57.0
1546860244.34,57.0
1546860556.76,57.0
1546860869.41,57.0
1546861176.9,56.0
1546861481.64,57.0
1546861798.98,56.0
1546862104.33,56.0
1546862412.25,57.0
1546862717.3,57.0
1546863021.84,56.0
1546863331.8,57.0
1546863642.39,57.0
1546863950.1,56.0
1546864257.6,57.0
1546864565.43,56.0
1546864870.36,57.0
1546865178.07,56.0
1546865486.09,56.0
1546865793.4,56.0
1546866103.07,57.0
1546866408.52,57.0
1546866715.93,56.0
1546867020.76,57.0
1546867328.49,57.0
1546867633.73,57.0
1546867946.16,57.0
1546868254.17,56.0
1546868561.38,56.0
1546868866.22,57.0
1546869173.53,56.0
1546869481.13,57.0
1546869789.05,56.0
1546870093.79,56.0
1546870406.41,57.0
1546870713.62,56.0
1546871021.53,55.0
1546871328.94,56.0
1546871633.89,56.0
1546871941.91,55.0
1546872246.35,56.0
1546872554.87,55.0
1546872861.91,55.0
1546873167.32,56.0
1546873475.45,55.0
1546873796.78,57.0
1546874102.55,57.0
1546874422.65,57.0
1546874730.36,58.0
1546875042.68,59.0
1546875352.85,60.0
1546875660.26,59.0
1546875977.9,60.0
1546876285.92,59.0
1546876599.07,60.0
1546876904.92,60.0
1546877212.33,58.0
1546877519.73,58.0
1546877824.79,59.0
1546878130.04,58.0
1546878443.69,58.0
1546878748.22,58.0
1546879056.25,57.0
1546879362.42,58.0
1546879670.13,58.0
1546879978.46,57.0
1546880291.08,57.0
1546880604.43,57.0
1546880909.37,57.0
1546881214.54,57.0
1546881522.14,57.0
1546881827.1,57.0
1546882135.1,57.0
1546882445.38,57.0
1546882750.73,57.0
1546883065.82,57.0
1546883392.37,57.0
1546883699.97,57.0
1546884010.35,57.0
1546884318.06,58.0
1546884628.24,58.0
1546884932.77,58.0
1546885242.95,59.0
1546885553.32,58.0
1546885863.99,59.0
1546886176.53,59.0
1546886484.13,59.0
1546886792.45,59.0
1546887102.44,59.0
1546887410.24,59.0
1546887717.87,59.0
1546888026.07,59.0
1546888331.12,60.0
1546888641.39,59.0
1546888946.96,59.0
1546889252.74,59.0
1546889557.97,58.0
1546889865.7,59.0
1546890170.54,59.0
1546890479.16,58.0
1546890784.21,59.0
1546891094.18,59.0
1546891401.58,58.0
1546891706.42,59.0
1546892013.93,57.0
1546892322.27,58.0
1546892636.73,58.0
1546892944.77,58.0
1546893255.02,58.0
1546893562.73,58.0
1546893868.5,58.0
1546894178.46,58.0
1546894494.69,58.0
1546894802.25,57.0
1546895110.31,57.0
1546895418.52,57.0
1546895723.57,57.0
1546896036.3,57.0
1546896348.63,56.0
1546896657.06,56.0
1546896962.2,57.0
1546897276.99,55.0
1546897587.36,54.0
1546897892.52,54.0
1546898200.42,53.0
1546898513.05,53.0
1546898818.11,53.0
1546899127.34,53.0
1546899434.96,53.0
1546899745.23,53.0
1546900051.72,53.0
1546900356.66,53.0
1546900661.4,53.0
1546900985.09,54.0
1546901301.61,54.0
1546901610.04,54.0
1546901925.84,54.0
1546902238.47,54.0
1546902546.9,54.0
1546902862.31,54.0
1546903171.23,54.0
1546903484.27,54.0
1546903797.41,54.0
1546904107.77,54.0
1546904415.18,53.0
1546904720.03,54.0
1546905028.96,53.0
1546905337.2,54.0
1546905646.74,54.0
1546905957.84,54.0
1546906262.78,54.0
1546906571.62,54.0
1546906892.34,54.0
1546907196.98,54.0
1546907501.62,54.0
1546907812.4,54.0
1546908119.61,54.0
1546908424.15,54.0
1546908732.27,54.0
1546909037.0,54.0
1546909347.18,55.0
1546909657.04,55.0
1546909971.82,54.0
1546910279.94,54.0
1546910584.68,55.0
1546910893.21,54.0
1546911197.96,54.0
1546911502.7,54.0
1546911810.64,54.0
1546912118.73,54.0
1546912426.46,54.0
1546912731.29,55.0
1546913036.24,54.0
1546913340.89,54.0
1546913646.14,54.0
1546913951.39,54.0
1546914259.1,54.0
1546914578.89,55.0
1546914886.82,54.0
1546915196.44,55.0
1546915500.7,55.0
1546915810.87,55.0
1546916120.63,54.0
1546916428.65,53.0
1546916736.07,53.0
1546917043.67,53.0
1546917348.61,54.0
1546917653.46,53.0
1546917966.09,54.0
1546918271.54,54.0
1546918582.43,54.0
1546918911.13,55.0
1546919218.36,55.0
1546919525.56,54.0
1546919834.35,54.0
1546920145.38,54.0
1546920453.29,54.0
1546920758.85,54.0
1546921064.3,54.0
1546921369.87,54.0
1546921680.23,55.0
1546921992.45,54.0
1546922299.66,54.0
1546922605.12,55.0
1546922909.86,54.0
1546923222.48,54.0
1546923527.94,54.0
1546923832.48,54.0
1546924141.02,54.0
1546924446.27,54.0
1546924756.56,54.0
1546925064.27,54.0
1546925387.12,54.0
1546925694.73,54.0
1546926002.24,54.0
1546926309.64,54.0
1546926615.42,54.0
1546926927.73,55.0
1546927235.03,54.0
1546927540.28,55.0
1546927849.84,54.0
1546928157.04,53.0
1546928477.45,53.0
1546928785.67,52.0
1546929095.53,52.0
1546929400.28,52.0
1546929706.36,52.0
1546930012.02,51.0
1546930317.88,51.0
1546930632.87,51.0
1546930953.68,52.0
1546931260.99,51.0
1546931568.19,51.0
1546931875.5,51.0
1546932196.42,51.0
1546932506.1,51.0
1546932810.4,51.0
1546933121.19,53.0
1546933425.62,53.0
1546933730.47,53.0
1546934035.31,55.0
1546934343.43,56.0
1546934648.07,56.0
1546934956.0,56.0
1546935263.7,56.0
1546935568.15,56.0
1546935885.98,55.0
1546936191.24,55.0
1546936501.41,55.0
1546936806.66,55.0
1546937116.39,56.0
1546937425.98,57.0
1546937741.27,56.0
1546938046.42,56.0
1546938350.96,57.0
1546938660.82,56.0
1546938969.06,54.0
1546939279.21,55.0
1546939583.85,56.0
1546939891.06,54.0
1546940203.58,55.0
1546940508.95,55.0
1546940819.73,55.0
1546941132.45,55.0
1546941447.23,55.0
1546941754.33,55.0
1546942064.7,55.0
1546942369.13,55.0
1546942679.51,56.0
1546942989.68,56.0
1546943294.63,56.0
1546943605.0,56.0
1546943913.12,55.0
1546944222.88,55.0
1546944527.62,55.0
1546944836.98,55.0
1546945142.02,55.0
1546945450.04,55.0
1546945760.11,55.0
1546946069.98,56.0
1546946379.83,56.0
1546946687.34,55.0
1546947000.69,56.0
1546947305.22,56.0
1546947616.21,56.0
1546947926.28,56.0
1546948236.14,56.0
1546948551.54,56.0
1546948856.28,56.0
1546949160.92,55.0
1546949466.38,55.0
1546949772.04,55.0
1546950079.35,55.0
1546950384.91,56.0
1546950689.96,56.0
1546950995.73,56.0
1546951304.66,56.0
1546951609.3,56.0
1546951915.89,56.0
1546952220.94,56.0
1546952528.24,55.0
1546952841.28,56.0
1546953148.48,56.0
1546953453.01,57.0
1546953757.56,56.0
1546954065.06,53.0
1546954370.72,56.0
1546954675.67,56.0
1546954988.33,56.0
1546955300.52,56.0
1546955608.33,56.0
1546955925.97,56.0
1546956236.25,56.0
1546956543.35,56.0
1546956851.36,56.0
1546957156.0,57.0
1546957460.99,56.0
1546957765.8,56.0
1546958073.62,56.0
1546958384.71,56.0
1546958697.51,56.0
1546959002.07,56.0
1546959307.64,56.0
1546959613.91,56.0
1546959920.81,56.0
1546960230.77,56.0
1546960538.18,56.0
1546960848.55,56.0
1546961154.01,56.0
1546961458.96,55.0
1546961765.55,56.0
1546962078.8,57.0
1546962385.98,56.0
1546962696.05,57.0
1546963004.22,56.0
1546963341.58,56.0
1546963650.33,56.0
1546963960.18,56.0
1546964269.12,55.0
1546964584.31,56.0
1546964889.05,56.0
1546965193.59,56.0
1546965504.58,55.0
1546965809.21,56.0
1546966114.99,55.0
1546966420.03,55.0
1546966727.43,55.0
1546967032.71,55.0
1546967339.17,55.0
1546967646.68,55.0
1546967951.33,55.0
1546968256.19,55.0
1546968563.57,55.0
1546968868.11,55.0
1546969177.78,56.0
1546969483.53,56.0
1546969791.14,55.0
1546970106.73,56.0
1546970412.4,56.0
1546970717.14,55.0
1546971021.98,55.0
1546971329.72,55.0
1546971639.97,56.0
1546971947.47,55.0
1546972255.19,55.0
1546972562.8,56.0
1546972871.75,57.0
1546973179.04,57.0
1546973483.91,57.0
1546973791.29,56.0
1546974105.98,56.0
1546974413.57,56.0
1546974718.63,57.0
1546975028.38,56.0
1546975332.82,56.0
1546975638.28,55.0
1546975943.23,55.0
1546976255.64,53.0
1546976565.82,53.0
1546976870.97,53.0
1546977176.33,52.0
1546977484.35,52.0
1546977789.39,52.0
1546978094.44,52.0
1546978401.54,51.0
1546978709.45,52.0
1546979017.47,52.0
1546979327.23,54.0
1546979631.87,54.0
1546979938.36,53.0
1546980246.38,52.0
1546980551.63,52.0
1546980859.24,53.0
1546981171.68,52.0
1546981482.55,53.0
1546981798.15,53.0
1546982108.83,53.0
1546982413.67,53.0
1546982721.59,52.0
1546983026.54,53.0
1546983338.68,54.0
1546983647.39,53.0
1546983952.23,54.0
1546984258.02,52.0
1546984565.41,53.0
1546984872.81,54.0
1546985185.23,55.0
1546985493.76,54.0
1546985801.27,54.0
1546986108.78,54.0
1546986416.8,54.0
1546986725.02,54.0
1546987034.99,55.0
1546987340.75,55.0
1546987650.81,55.0
1546987960.58,55.0
1546988267.37,56.0
1546988574.88,55.0
1546988884.94,57.0
1546989192.86,56.0
1546989498.52,57.0
1546989810.33,56.0
1546990118.86,56.0
